timestamp,multiplicador,low_streak,target_tragedy,rolling_mean_20,rolling_std_20,rolling_mean_30,rolling_std_30,rolling_mean_50,rolling_std_50,rolling_mean_100,rolling_std_100,rolling_mean_250,rolling_std_250,high_streak,clima_preditivo
2025-11-11 08:29:19.822762,1.62,1,0,2.8395000000000032,1.7200351128639964,2.8146666666666675,1.7058999714654894,2.8756,1.9578540522195453,5.346699999999999,15.38885225897281,5.630199999999999,17.189395546002977,0,Pre_Tragedy
2025-11-11 08:29:46.573661,5.74,0,0,2.669500000000003,1.6601600271663075,2.8060000000000014,1.7114635801585656,2.8848000000000003,1.9506955745288326,5.317499999999999,15.393168127452116,5.62916,17.189631217100583,1,Pre_Tragedy
2025-11-11 08:30:07.313535,1.51,1,0,2.8805000000000027,1.7708560968641283,2.840000000000001,1.76023509401704,2.9559999999999995,1.9890383277816286,5.364899999999999,15.387035701091824,5.64412,17.1880874803022,0,Pre_Tragedy
2025-11-11 08:30:34.182721,5.66,0,0,2.874500000000003,1.775513194902966,2.805000000000001,1.7763596055636204,2.8390000000000004,1.8945068282921425,5.3652,15.386959484635874,5.6452,17.18781812002055,1,Pre_Tragedy
2025-11-11 08:30:58.472783,2.41,0,0,3.086000000000003,1.844968691792793,2.9436666666666675,1.8324592169026528,2.9226,1.9252901292089026,5.3512,15.386038750908309,5.66348,17.185384033740643,2,Pre_Tragedy
2025-11-11 08:31:23.583289,2.82,0,0,3.115000000000003,1.8286736637334873,2.8843333333333345,1.8194839801507658,2.8125999999999998,1.7866509657641472,5.3564,15.38494499059532,5.669,17.1841113512374,3,Pre_Tragedy
2025-11-11 08:31:43.088970,1.38,1,0,3.204500000000003,1.7639145312898872,2.912000000000001,1.8117098039684472,2.8309999999999995,1.7817914053674944,5.3346,15.386999459402215,5.6754,17.182745619606653,0,Pre_Tragedy
2025-11-11 08:31:57.377044,1.06,2,0,3.196000000000003,1.7726946482124,2.7416666666666676,1.7005173316977906,2.739,1.7339953275354965,5.338000000000001,15.386078451022463,5.672440000000001,17.183424278242786,0,Pre_Tragedy
2025-11-11 08:32:24.265650,5.87,0,0,3.1860000000000026,1.784714041671025,2.722666666666668,1.716475806821807,2.7374,1.735537098538873,5.3370999999999995,15.386328530434815,5.67068,17.183875881150747,1,Pre_Tragedy
2025-11-11 08:32:37.439272,1.0,1,0,3.2620000000000027,1.8673414820374263,2.867333333333334,1.793645744698085,2.7998000000000003,1.7911955760980725,3.9511000000000003,6.266305581957551,5.68392,17.18274463192487,0,Pre_Tragedy
2025-11-11 08:32:56.709045,1.43,2,0,3.2575000000000025,1.8729511613074685,2.862000000000001,1.7991269913590773,2.7845999999999997,1.8033825473929452,3.9509999999999996,6.26635307081308,5.683479999999999,17.182863635040604,0,Pre_Tragedy
2025-11-11 08:33:13.710764,1.17,3,0,3.2775000000000025,1.8499071811739058,2.7423333333333346,1.769793838244255,2.7924,1.7965131306416882,3.9093,6.269143007661635,5.67276,17.18468513517719,0,Pre_Tragedy
2025-11-11 08:33:31.176118,1.24,4,0,3.0370000000000026,1.7918267655959748,2.7306666666666675,1.7792577556165983,2.7843999999999998,1.8029467489608246,3.9054,6.270740361941036,5.6654800000000005,17.186211643413685,0,Pre_Tragedy
2025-11-11 08:33:51.383748,1.48,5,0,2.970000000000003,1.8343620718216198,2.7176666666666676,1.7889752091219284,2.7818,1.8051204832864323,3.9075,6.269802789578771,5.640280000000001,17.188070730110823,0,Pre_Tragedy
2025-11-11 08:34:14.436726,1.9,6,0,2.944000000000003,1.8524305512973513,2.719333333333334,1.787757087051013,2.7888,1.7992534052553857,3.8316,6.252593436876925,5.622240000000001,17.19006885534217,0,Pre_Tragedy
2025-11-11 08:34:31.996233,1.2,7,0,2.940500000000003,1.8544327406204495,2.721666666666667,1.78660163503259,2.7916,1.7977279992201949,3.7684,6.239715695414629,5.60884,17.19166581072906,0,Pre_Tragedy
2025-11-11 08:35:01.435788,5.06,0,0,2.7450000000000028,1.8194519128488293,2.727333333333334,1.7813128311167368,2.795,1.7944861694205028,3.7686,6.23963221203156,5.60908,17.191603592741398,1,Pre_Tragedy
2025-11-11 08:35:23.953395,1.84,1,0,2.748000000000003,1.82341091595735,2.844333333333334,1.8162460021242075,2.7934,1.7923870869274656,3.8068,6.235687431020051,5.62292,17.189755771608546,0,Pre_Tragedy
2025-11-11 08:35:43.374630,1.37,2,0,2.703000000000003,1.83468941872167,2.8636666666666675,1.8018294981024616,2.8021999999999996,1.7864767400819173,3.7684999999999995,6.2358899918060375,5.60744,17.191419495302096,0,Pre_Tragedy
